publishedAt,authorDisplayName,textDisplay,likeCount,merk,Sentiment
2022-06-16T11:38:24Z,@dickykurniyawan2290,Bikin vkamug tidur di ioniq5 omm punyak relaxation mode,0,hyundai,Netral
2022-06-16T08:56:45Z,@rmtaqwalegawaalqosbah8378,"Mobi asisten, waktu",0,hyundai,Netral
2022-06-16T06:05:28Z,@mettynurjanah713,Om jika jaraknya jauh bisa dong jari Jakarta sampai Surabaiya,0,hyundai,Netral
2022-06-16T05:53:54Z,@thinkpadherrenrasse4334,"hai videografer, tolong fokusnya difokuskan :(",0,hyundai,Netral
2022-06-16T05:52:42Z,@ramadhanfakhriansyah1005,Sekilas benituk nya mirip audi q8??,0,hyundai,Netral
2022-06-16T03:26:53Z,@m30walkdrive29,"<a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=2765"">46:05</a> Om Mobi registered jadi asistennya om Fitra :D",0,hyundai,Netral
2022-06-16T02:30:51Z,@derryiryawan440,Bismillah 7 bulan lagi sampai rumah Ioniq 5 hehe. teriMakasih om fitra channelnya sangat membantu,3,hyundai,Positif
2022-06-21T15:28:29Z,@jhonrambo4214,kerendem banjir kira2 gimanaa om terutama di Jakarta yang labangan banjir,0,hyundai,Netral
2022-11-21T17:44:58Z,@kzdz,"@@jhonrambo4214 harusnya aman karena tidak ada exhaust, wuling ev bs berenang (mtidakin karena kamung)",0,hyundai,Netral
2022-06-15T22:57:11Z,@dickykurniyawan2290,Hmm apa bisa roadtrip next punyak mobil ini iyaaa,0,hyundai,Netral
2022-06-15T18:35:14Z,@Londo_Ireng888,modelnya kurang tidakhar,0,hyundai,Negatif
2022-06-15T18:02:14Z,@maimunahsaikin2534,"Om Genesis G80 dong,yang listrik",0,hyundai,Netral
2022-06-15T17:51:00Z,@mrjaymz77,"22.52, ketasayaya keitularan om mobi ??????",0,hyundai,Netral
2022-06-15T16:03:37Z,@Tripwithadi,Panel nya kurang megah iya? Screen nya kecil..,0,hyundai,Negatif
2022-06-15T15:32:57Z,@elvinferdian1999,Please buat video dengan frame rate 60fps,0,hyundai,Netral
2022-06-15T14:56:10Z,@D_d_29,"Om Fitra..karena ground clearence Ionic5 tidak terlakamu titik, apa ada kayakhasayaatiranbanyakmentok polisi tidur apalagi saat dimuatin 4 org + barang..dan apa itu aman untuk baterainya mengitidakt posisinya ada di bangiiyan bawah..??",0,hyundai,Netral
2022-06-15T13:46:06Z,@hendrickvanmahendra5061,"keren ni SUV pertama kali lihat di pameran rupanya mobilnya lebar saya kirabanyakseperti se city hatchback, bahkan desainnya unik seperti mobil mainan hosayaells menurut saya ??",13,hyundai,Positif
2022-06-15T13:18:45Z,@endroulunardy31,wkwkwk mobi asisten ??????,0,hyundai,Netral
2022-06-15T13:04:44Z,@satriaramadhan_1386,"saya mau beli mobil listrik tapi saya masih ngekos, ada sokamusi buat nge charge nya? ??",1,hyundai,Netral
2022-06-15T12:44:42Z,@kopraljonox1005,btw jika ngelibas banjir korslet tidak itug,0,hyundai,Negatif
2022-06-20T06:16:21Z,@taufikhaniff7,Oiya iya,0,hyundai,Netral
2022-06-26T09:25:17Z,@sutarno5995,jika sElonya ricseperti elson sih saya rasaakan konslet,0,hyundai,Negatif
2022-06-15T12:38:16Z,@norm4ndy,"Mobil impiiyan , harus cepet kebeli",1,hyundai,Positif
2022-06-15T12:21:20Z,@entribetta9365,punya fitra eri..maksud itu buat handphone itu bukan handphone pokamusan di pasang.. Tapi handphone ytidak ada accesoris magnetnya..biasa nyanya di tempel di belakang.. Benituknya kosaya atau lintidakaran yang di tempel di body hp. Sehitidak magnetnya saya ketemu magnet yang saya menempel kuat sekali. Jadi hp menjadi semacam layar nempel disitu.. Dan menurut saya bangi sebangiiyan orang itu berguna... Misalnya buat ngegrab.. ?,2,hyundai,Netral
2022-06-15T11:46:45Z,@dianfauzirahman,"Charger station di Indonesianesia 50ksaya, 30mnt 25%. jika jarak jauh hitidak habis (jkt-sby),makana butuh 2jam ngeces untuk penuh. Lamaaa sekaliii...<br>Infrastrukitur blm memadai.",1,hyundai,Negatif
2022-06-15T15:19:03Z,@oralkombat5479,naik bis aja jika banyak komplen,0,hyundai,Negatif
2022-06-15T10:50:05Z,@iansumitrowiranata3326,"titik dari lantai ke platform berapa iya, juga bumper depat jarak bebas dari lantai berapa, ut lantai garasi yang titik mungkin saya masalah",0,hyundai,Netral
2022-06-15T10:45:37Z,@mas_kukuh.,untuk info pemesanan Hyundai Ioniq 5 se-jabodetabek hub kukuh<br>087777.999.158,1,hyundai,Netral
2022-06-15T10:45:35Z,@alanmyfocus,nutidakunya laaaaaaama,0,hyundai,Negatif
2022-06-15T10:38:38Z,@trancexe,tidak sabar lihat apple car play generasi baru di ioniq 5 ini,0,hyundai,Netral
2022-06-15T10:32:21Z,@sharpshooter4293,SCU om kena recall tidak di Indonesia? ??,0,hyundai,Netral
2022-06-15T10:32:20Z,@trancexe,"hyundai panen.. semoga infrastrukiturmakanin mumpuni, dan pajaknya juga diperibang",0,hyundai,Netral
2022-06-15T10:26:08Z,@julitacahyasari7265,"jika ada kerusakan ,yang di panggil Teknisi listrik apa Mekanik Om ???",0,hyundai,Netral
2022-06-15T09:15:49Z,@akyzzzqr3149,Hyundai or tesla ?,0,hyundai,Netral
2022-06-15T07:56:33Z,@jejen688,"rumahku 450 sayaat nyimsaya, buat strika + tv nyala, auto jepret :(",1,hyundai,Negatif
2022-06-15T07:14:27Z,@johanneszul8843,13.21,0,hyundai,Netral
2022-06-15T06:48:28Z,@titoapr4328,bangteng parah ni mobil listrik,1,hyundai,Positif
2022-06-18T07:31:49Z,@mr.febrian9248,Pinitunya seperti penyok,0,hyundai,Negatif
2022-06-15T05:53:02Z,@woalah174,kOk IjikaAN kU IONIQ 6?,0,hyundai,Netral
2022-06-15T05:33:41Z,@Rendyariawindana,polisi tidur friendly tidak? takut keseret baterai nya :D hahahahaha,0,hyundai,Netral
2022-06-16T22:51:00Z,@AR-sk1bp,Ada pelindung,0,hyundai,Netral
2022-06-15T05:30:57Z,@bangday1867,idaman banget ni mobil,0,hyundai,Positif
2022-06-15T04:39:13Z,@harunalrasyid9777,"om fit, coba tempelin hp minimal iphone 12/iphone 13 soalnya saya lihat itu hpnya om fit 11 pro max, yang mana blm ada magnet magsafenya",0,hyundai,Netral
2022-06-15T03:47:54Z,@ahmadpwk8001,iya cuma bisa ngiler lihat mobil mantap ini??,0,hyundai,Positif
2022-06-15T03:43:06Z,@AlfitorullyPSN,berharap ada auto drive seperti tesla .,0,hyundai,Netral
2022-06-15T03:35:10Z,@harimulia6931,Ada 2 hal yang membuat EV setelah dipunya tidak terhitung murah biiyaiyanya :<br><br>1.  Biiyaiya tidak diganti Baterai yang mahal (1/3 dari harga mobil).<br><br>2.  jika setiap recharge butuh sayakt 30mnt lakamu belimakanan/cemilan/minuman jadi ada biiyaiya nutidakunya.,3,hyundai,Negatif
2022-06-15T15:15:30Z,@oralkombat5479,naik antidakot aja dek banyak maunya,0,hyundai,Negatif
2022-06-16T22:53:31Z,@AR-sk1bp,Bateraibiasa nyanya garansi 5-8tahun <br>Biiyasanya orang 5 tahun sudah bosan dan tidak diganti mobil<br>mungkin nanti harga Baterai lebih murah<br><br>Recharge 30 menit untuk sekarang mungkin nanti lebih cepat,0,hyundai,Netral
2022-06-15T03:14:03Z,@salestravelmartsemarang9798,apa yang terjadi saat menjalanakan cruise control tapi melewati batas waktu sayae control?,1,hyundai,Netral
2022-06-15T02:48:27Z,@HyperionGaming,"Lebih mirip dengan Vsaya Golf Mk7, ketimbang Hyundai Pony ????",0,hyundai,Netral
2022-06-15T02:31:25Z,@ropangmanis3269,"memang bangteng sih, salah saitu alternatif tesla juga desainya tidak kalah fuituristik",0,hyundai,Positif
2022-06-15T01:59:24Z,@nghadiwibowo,"Mobilnya bagus dan menarik, tapi tidak jelas kapan ada barangnya. saya kasih tanda jadi, malah tidak dapat2 sampai sekarang dan tidak tahu kapan.",0,hyundai,Negatif
2022-06-15T00:22:47Z,@nanangsucahyono3770,"Fitur tombol child kamuck sangat perkamu buat kayakamuartidak dengananak kecil, saya sendiri suka takut jika lg jalan dengan kecepatan titik tiba2anak-anak berkelahi di belakang",1,hyundai,Netral
2022-07-20T13:10:01Z,@SurahmanDuang,kenapa tidak pakai door kamuck semua pinitu aja?,0,hyundai,Netral
2022-07-20T13:14:25Z,@nanangsucahyono3770,"@@SurahmanDuangmaksud gimana? jika punya doorkamuck kan masih bisa di unkamuck di masing2 pinitu, beda dengan child kamuck",0,hyundai,Netral
2022-06-14T23:00:39Z,@nanangsucahyono3770,Ini otodriver apa carmudi iya kok sampai 55 menit,0,hyundai,Netral
2022-06-14T20:08:27Z,@Vioramadhan,jika kena banjir gimana ini punya?,0,hyundai,Netral
2022-06-14T19:14:21Z,@JoeyAbelChannel2016,keren mini cooper ev,0,hyundai,Positif
2022-06-14T18:56:34Z,@bataradharma3994,"Suer deh,  pantes banget jika punya kamugo audi ??",0,hyundai,Positif
2022-06-14T15:57:02Z,@hrydesx,"kira2 berapa tahun iya ketahanan baterai...? Dimana di Indonesia punya suhu yang relatif panas, apa pengaruh ke umur baterai..?<br>Dan berapa biiyaiya untuk tidak diganti baterai nya..?",0,hyundai,Netral
2022-06-15T15:18:20Z,@oralkombat5479,naik antidakot aja jika banyak nanya,0,hyundai,Netral
2022-06-14T14:35:09Z,@sotyawiekalyana,untuk pajaknyanya kena berapa iyaa mobil ini? Need info,0,hyundai,Netral
2022-06-14T13:10:38Z,@hiriyantobustami7706,Dan di ijikaim tropis baterai sayainya msudah oksidasi kah?,0,hyundai,Netral
2022-06-14T13:05:02Z,@hiriyantobustami7706,Mbl listrik jika parkir paralel di dorong2 bisa rusak kah?,0,hyundai,Netral
2022-06-14T12:41:57Z,@AaronGuing,Jabang2 mobil ini kemarin mampir ke aeon jugac iya om fitra?,0,hyundai,Netral
2022-06-14T12:31:21Z,@grosirhijabkaranganyar5515,sayaosaya sayaorth it banget,0,hyundai,Positif
2022-06-14T12:13:10Z,@brevaginanjar6112,Mobilnya keren bangeeeeet,0,hyundai,Positif
2022-06-14T10:57:24Z,@rakadwija1111,Ekspektasi review akanya sekaliiyan roadtrip,0,hyundai,Netral
2022-06-14T10:11:32Z,@excellaundrymanokwari2186,"Om fitrabanyakjadi bangiiyan dari sejarah mobil listrik di Indonesia. Pastibanyak yang jadi ingin punya mobil EV tidakra&quot; nonton review akanya om fitra, saya salah satunya. Hehe",29,hyundai,Positif
2022-06-14T09:06:15Z,@aldilee51,Top speed nya berapa?,0,hyundai,Netral
2022-06-14T09:04:29Z,@donner1031,Coba om ke cirebon,0,hyundai,Netral
2022-06-14T07:37:19Z,@habibichanel7089,Dan shock nya jugaa keras,0,hyundai,Negatif
2022-06-14T07:34:49Z,@habibichanel7089,Di korea sudah berslisayaeran di punya buat taxi online,0,hyundai,Netral
2022-06-14T07:33:32Z,@RaysMC_id,kenapa saya belum pernah lihat mobil listrik di jalanan 1x pun?,1,hyundai,Netral
2022-06-14T07:00:24Z,@davipiero,Jadi untuk test real sayaorldnya sekali cazz penuh sagakup berapa kikamumeter?,0,hyundai,Netral
2022-06-14T06:50:44Z,@Pengusaha-muda,"jika tidak menabung untuk jaituh tempo tidak diganti bateraiy,makana pas tidak diganti bateraiy pasti kaget dan mungkin tidak mau mbangti memilih lebih baik beli mobil baru lagi, karena 15th lagi seusiiya bateraiymakana sudah bermunculan mobil listrik lebih canggih dan murah,pasti pemilik mobil lama sayakaitu mau tidak diganti bateraiy jadi mikir beli mobil baru..TAPI SULTAN MAH bebas, tidak terasa duit cuma ratusan juta,, semoga saya bisa mengikuti jejsaya kesuksesan para sultan, sukses selalu punya eri..",0,hyundai,Netral
2022-06-14T05:48:25Z,@altezzaexel2861,"<a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=2764"">46:04</a> Mobi Asisten XD XD",0,hyundai,Netral
2022-06-14T03:54:17Z,@alfcraft1374,"<a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=274"">4:34</a> MineCraft!!!",0,hyundai,Netral
2022-06-14T03:44:46Z,@gibranrudianto9715,dikorea malah banyak dijadiin taxi ioniq 5,0,hyundai,Netral
2022-06-14T03:33:26Z,@mas.bro.666,modelnya berasa vibe tesla,0,hyundai,Positif
2022-06-14T03:12:33Z,@bitcoinmaxie,saya pajero kelihatan kecil disalip ioniq 5 ini di menit 43.55??,1,hyundai,Netral
2022-06-16T22:57:27Z,@AR-sk1bp,"<a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=2634"">43:54</a>",0,hyundai,Netral
2022-06-14T02:27:05Z,@rozinurhuda7348,"jelek,, bukan mobil Indonesia...",0,hyundai,Negatif
2022-06-14T02:18:16Z,@bahtiardera,"mobil bagus. semoga bisa kebeli, Aamiiinn.<br>itu Paddle Shift di stir dipakai untuk apa iya om?",0,hyundai,Positif
2022-06-14T02:12:23Z,@GryCrs777,350000 watt itu daya setetidak pabrik sekamuas 6000meter2 punya.. harap majikaum..,0,hyundai,Netral
2022-06-14T01:52:50Z,@legiunnaire,jika harganya segitu masih sayaorth it g,0,hyundai,Netral
2022-06-14T01:07:35Z,@trioctiandi3258,Mobil listri bisa lebih efesien di kantong konsumen jika harganya lebih kamugis misal dibawah 300jt dengan spek mobil listrik seperti ini pasti banyak yang mau pindah ke pemakaianiyan mobil listrik ini.,1,hyundai,Netral
2022-07-14T17:02:27Z,@kopasakurat2076,jika kapasitas baterai 72ksaya harga dasar baterainya aj bsa 300jt. untuk body n lain2 bsa 200jt. sisanya btwt cost promosi sm margin ??,0,hyundai,Netral
2022-06-14T01:02:06Z,@trioctiandi3258,"saya pakai baleno HB jika itukar tambah tidak diganti mobil listrik ini harganya 829jt sedantidakan mobil konvensional harga terjantidakau, harga baru mobil konvensional 240jtan, konsumsi bbm dalkot <a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=75"">1:15</a>  kamuarkota <a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=79"">1:19</a>-21 jika menempuh 7000km dalam kota hnya butuh 2,9jt, jika per tahun nempuh jarak 12rb km hanya butuh 6jt rupiiiya jika bbm pertalite sekarang 7500 artinya jika di pakai 10tahun hanya mengekamuarkan 60juta saja atau jika kenaikan bbm kasayalah jadi 100jt rupiiiya untuk 10tahun bbm konvensional, masih ekonomis konvensional dibanding saya barus kayakamuar uang nambah 700juta rupiiiya. Begitu hitungnya.",1,hyundai,Netral
2022-06-14T01:48:01Z,@alpinthor,"Biiyaiya servis &amp; pajaknya dihitung juga dong, sama jika lebih fair lagi dibandinginnya jangansama Baleno sama yang sama mobil bensin canggih fiturnya full ada adaptive cruise control &amp; semi autonomous yang harganya juga iatas 500jtan. ketika hyundai kayakamuarin mobil listrik basic / ionic disunat habis mungkin harganya cuma 400jt dan pasti saya bikin gempar duniiya otomotif.",1,hyundai,Netral
2022-06-14T00:37:15Z,@akhmadmustofa9664,saya suka waktu mas fitra bilang &quot;ternyata plastiknya belum dijikaetek&quot; medok banget ndesonya wkwkwkwk. Sukses terus mas fitra,0,hyundai,Positif
2022-06-13T22:52:44Z,@abrahamchandra2966,"punya budget CRV, sepertinya bs beli ioniq dibanding CRV..wkwkwk. saya nutidaku sayaulling aja yang terjantidakau.. kira2 sayaulling bs kayakamuarin mobil listrik and kamusaya mpv atau kamusaya suv harga 200juta kecil tidak iya?",0,hyundai,Netral
2022-08-21T07:34:33Z,@Komdari_id,Ada wuling harga 200 an,0,hyundai,Netral
2022-06-13T22:43:02Z,@rangga_i,review saya mobil pribadi,0,hyundai,Netral
2022-06-13T20:15:32Z,@batalpensi,"Hyundai Ioniq5 Menasayaarkan INOVASI Dalam Industri Mobil Di Indonesia ,dengan Interior yang megah Dari Bahan yang di daur ulang dan aman lingkungan. <br><a href=""httapi://www.youtube.com/results?search_query=%23gogreen"">#Gogreen</a>",9,hyundai,Positif
2022-06-13T18:44:10Z,@dantonantoni7566,<b>SUPERDOkU633</b> memang tiiyada 2 nya ??????,0,hyundai,Positif
2022-06-13T18:05:33Z,@lukmanhadi1177,"saya belum pernah lihat aslinya, tapi kok bangiiyan samping yang ada lekukan itu malah jadi annoying iya. Lekukan ke bawah nya jadi kelihatan mobil penyok, itu menurut saya sih... Tapi tidak tahu jika lihat langsung dari dekat",0,hyundai,Negatif
2022-06-13T17:06:50Z,@DenBagusRizal,"Sekarang dimana era mobil bensin mulai beralih ke listrik, dan mirisnya saya mobil bensin konvensional aja belum punya sampai sekarang ??",0,hyundai,Netral
2022-06-13T17:05:08Z,@cobanich,"Gila cuy gemes banget saya lihatnya, seperti mobil mainan.",4,hyundai,Positif
2022-06-13T16:59:46Z,@VRobex,Mana iya Suzuki Ertitidak Hybrid review saya by mas Fitra ??,0,hyundai,Netral
2022-06-13T16:52:02Z,@Rhzpzt,"untuk jantidaka panjang, perawatannya dan pbangtiiyan spare part atau baterai nya gimana om?",1,hyundai,Netral
2022-06-13T19:57:09Z,@batalpensi,Panjang ayah tidak perkamu kusayaatir,1,hyundai,Netral
2022-06-13T16:50:51Z,@zonderzulu,keren... Terkomplet!.... btw ada konten pribadi: sesi ngletek... :)),0,hyundai,Positif
2022-06-13T16:36:48Z,@Erionsaputra,hahahahahahahahaha...... ada &quot;Mobi Assistant&quot; mantap om ????????????????,0,hyundai,Positif
2022-06-13T16:28:04Z,@rohmatirawan4258,Se Malam saya coba <b>SUPER DOkU633</b> di kasih receh etidak berenti-berenti kamuo. ??????,0,hyundai,Negatif
2022-06-13T15:28:14Z,@edysonchan8996,Buat konten untuk digital key punya eri,0,hyundai,Netral
2022-06-13T15:24:28Z,@candrawiguna,"<a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=2758"">45:58</a> kirain mau ngetik &quot;Mobi Asu&quot;",0,hyundai,Netral
2022-06-13T14:30:24Z,@dievaku1202,sayaausayaausayaauuuuuu.... keren sekalittt,0,hyundai,Positif
2022-06-13T14:26:11Z,@jessienadia3009,percaiyalah saitu video dari fitra eri ini bisa mengubah pola pikir masa depan duniiya otomotif Indonesia,11,hyundai,Positif
2022-06-13T14:26:04Z,@rusminnuryadin4839,semoga bisa dibeliagar bisa merassaya mobil Listrik Indonesia.,5,hyundai,Netral
2022-06-13T13:36:47Z,@rizaswulanggana3106,Nutidaku innova versi full EV,0,hyundai,Netral
2022-06-13T12:58:20Z,@donif3597,"Saran saya<br>Berikan penjelasan lama garansi baterai untuk mobil ini dan harga baterai nya jika tjadi hal2 yang tidak diinginkan,, serta biiyaiya apply instalasi listrik 7700saya di rumah khusus untuk mobil ini",0,hyundai,Netral
2022-06-13T12:52:17Z,@rezapahlevi5496,pajaknya nya brapa om hehe,0,hyundai,Netral
2022-06-13T12:47:39Z,@ddoank5431,Sebelum beli mobil listrik (karena belum mampu) tahun 2023 insaya Allah saya saya beli motor listrik dulu.,0,hyundai,Netral
2022-06-13T12:40:16Z,@rizkyanandams7564,bangiiyan magnet itu bisa buat nempelin hp om. Tapi harus beli sayasesorisnya agar hpnya bisa nempel om,1,hyundai,Netral
2022-06-13T12:37:27Z,@natan_0.N.K,"<a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=1260"">21:00</a> mobi assistant attention to detail??",0,hyundai,Positif
2022-06-13T12:26:00Z,@giovangoentoro,Sebetulnya sayaipper belakang bisa disembunyikan di spoiler belakang seperti Alphard terbaru.,1,hyundai,Netral
2022-06-13T12:21:25Z,@simplefoodtv7860,berapa ituh tagihan listriknya?,0,hyundai,Netral
2022-06-13T12:07:07Z,@MrAriesalfa,bulan juli pelabang di atas 3.500 vabanyaknaik tarifnya..,0,hyundai,Netral
2022-06-13T20:05:49Z,@batalpensi,sudah ada promo untuk pembeliiyan mobil listrik dari PLN,0,hyundai,Netral
2022-06-13T11:59:42Z,@chernoalphaspunch,"Salfok di <a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=1261"">21:01</a> ada &quot;Mobi Asisten&quot;. ????",0,hyundai,Netral
2022-06-13T11:59:00Z,@changtanfeng1983,Casing HP nya ytidak ada magnet punya..bukan lgs tempelin HP nya,0,hyundai,Netral
2022-06-13T11:52:20Z,@TheIsnan,800 pemesanan dalam beberapa hari aja menunjukkan jika Indonesia itu banyak Sultan nya ??,0,hyundai,Netral
2022-06-13T11:43:53Z,@huseinsain9770,Hyundai santa fe juga mantap bang eri jika sudah seperti ionic 5,0,hyundai,Positif
2022-06-13T11:36:00Z,@tobipus,Fitur untuk melesayakan magnet bisa berguna untuk melesaya hp yang pakai casing bermagnet juga,0,hyundai,Netral
2022-06-13T11:26:09Z,@deniegonsaputra463,Panjang bener,0,hyundai,Netral
2022-06-13T11:17:08Z,@fadeltanjung1931,"saya sempat foto mobil Om Fitra yang IONIQ ini di Senitul. Asayaalnya saya ragu ini mobil kan baru rilis, siapa yang punya. janganjanganom fitra. Eh ternyata tadi pas lihat platnya bener ternyata hahaha. saya masih simpan fotonya dari belakang dan sempat jikasayason om haha",0,hyundai,Netral
2022-06-15T15:16:42Z,@oralkombat5479,pansos tidak jelas dek,0,hyundai,Negatif
2022-06-13T11:15:29Z,@luqar1f,pakai cover handphone yang ada magnet nya om..,0,hyundai,Netral
2022-06-13T11:09:34Z,@wawanpratama5494,"Mau tanya, ijin koreksi jika salah, ini kan pakai baterai . Nah jika tidak salah itu baterai umur nya, nah jika sudah baterai helth nya sudah menipis biiyaiya tidak diganti nya berapa iya, soalnya sama seperti iphone ada persenan baterainya jika sudahmakanin nipis baterainya boros banget??",0,hyundai,Netral
2022-06-13T11:13:23Z,@wawanpratama5494,Ada umurnya,0,hyundai,Netral
2022-06-13T10:42:17Z,@azmihakam,"Sebenarnya kerenan ini dibanding tesla model Y, karena untuk di Indonesia autonmousnya aja tidak bisa dan designya mirip toyota vios",0,hyundai,Negatif
2022-06-13T10:41:45Z,@REVIEW_JUJUR,<b>Om harga IONIQ khusus youtuber Otomotif berapa??? Ayo JujuR kamu�</b>,0,hyundai,Netral
2022-06-13T10:18:21Z,@RyanTanuwijaya,Ada yang tahu pajaknya stnk per tahunnya berapa?,1,hyundai,Netral
2022-06-13T20:04:39Z,@batalpensi,2 JT kebawah punya,0,hyundai,Netral
2022-06-13T10:00:01Z,@morisummer1929,"Sebantidaki salah saitu pekerja dipabrik persayaitannya, saya terharu sm komentar positif tmn� dsini ??",27,hyundai,Netral
2022-06-18T13:29:40Z,@alifprasetyo7444,semoga sayaU BISA kERJA DI kOREA DAN PULANG BISA BERtidakBUNG DI  PT  HMMI  seperti sampaiiyaN<br>????????,0,hyundai,Netral
2022-06-13T09:47:07Z,@hidayatdk5583,Mobil berat gini pengaruh ke keasayaetan ban ndsaya sih?,0,hyundai,Netral
2022-06-13T11:05:36Z,@dhimaskuncoro,"Tenitu mobil berat berapaetidakruh ke ban,makanya kan punya ban khusus EV",0,hyundai,Netral
2022-06-13T09:40:20Z,@mahendrazadine4437,"Next bawaha mandalika om fitra,siapa tahu pecahkan rekor baru??",0,hyundai,Netral
2022-06-13T09:00:56Z,@fullieaxl7699,"<a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=1261"">21:01</a> eh ada asisten pribadinya om Fitra ??",0,hyundai,Netral
2022-06-13T08:46:14Z,@ilhaam_ir,Ditutidakguu Ertitidak Hybrid Matic ??????,0,hyundai,Positif
2022-06-13T08:25:58Z,@ojakkun,"Masih ngakak sama menit <a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=1271"">21:11</a> usernamenya selain punya om Fitra Eri, ada juga Mobi Asisten ??",6,hyundai,Netral
2022-06-13T08:21:54Z,@MrDafy72,"Maaf Om Fitra kurang clear untuk pajaknya tahunannya untuk sayailaiiya Jakarta, berapa Rp iiya?",1,hyundai,Netral
2022-06-13T20:00:51Z,@batalpensi,Range dibawah 2 JT an,0,hyundai,Netral
2022-06-13T08:14:33Z,@kevinchristiankc15,Mobi asisten .,0,hyundai,Netral
2022-06-13T08:14:00Z,@NoBody-hb9xg,semoga stasiun pengisiiyan daya listrik untuk kendaraan EV segera merataagar org yang memiliki mobil tsb bisa tenang saat di punya perjalanan kamuar kota,20,hyundai,Netral
2022-06-13T23:28:33Z,@duniamalam679,sudah banyak ko sekarang,0,hyundai,Netral
2022-06-15T08:00:43Z,@slametwidodo9327,iya nih...jika dari jkt ke bali gimana ? Apa hrs ke ktr PLN unt ngecas ???,0,hyundai,Netral
2022-06-16T07:29:07Z,@duniamalam679,@@slamesayaidodo9327 Ada di rest area tertenitu. Bisa cek di maps,0,hyundai,Netral
2023-05-06T02:56:29Z,@lacsarlacsar3566,"@@duniiyamalam679 jika nyampe SPjikaU lagi ada yang ngecharge, harus nutidaku 1 jam om :D SPjikaU saya selalu kurang di Indonesia. yang paling bener jika punya mobil EV, selalu bawaha posayaerbanak mobil box EV (lentidakap dengan driver-nya sepunyat), agar hati aman tentran. Sebantidakimana orang Indonesia selalu bawaha posayaerbanak buat HP nya.",0,hyundai,Netral
2022-06-13T08:08:54Z,@marioher4978,"<a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=1260"">21:00</a> MOBI ASISTEN wkwkwkwkkwkwkwkwkwkwkwk",1,hyundai,Netral
2022-06-13T07:48:56Z,@marcellhandoko,Mobi Asisten ??????????,1,hyundai,Positif
2022-06-13T07:35:06Z,@julianpratama7956,"ajib, di dariag race langsung main bracket 15detik tanpa modifikasi apapun ??",1,hyundai,Positif
2022-06-13T07:24:40Z,@balaytoys,kira2 biiyaiya charge dirumah kena berapa iya kata nya listrik 3000va naik harga nya,0,hyundai,Netral
2022-06-13T07:21:32Z,@ardianfirmansyah5706,"Menit <a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=2773"">46:13</a> mode MOBI ASISTEN??????",0,hyundai,Netral
2022-06-13T07:12:14Z,@AldyNugroho69,Mobil yang sangat sangat laiysaya untuk dibeli,4,hyundai,Positif
2022-06-13T07:05:30Z,@donisoewarma6017,"jika hujan besar,masuk genabang air aman tidak iya ??",0,hyundai,Netral
2022-06-13T06:36:40Z,@aplusu,"iya brand2 mobil spt toyota dan honda itu harus nya ngikutin perkembabang zaman, katanya earth darieam, taek apa",0,hyundai,Negatif
2022-06-13T06:32:08Z,@soktahu2459,"dengan ground clearance segitu, jika lewat jalan agak banjir/genabang air (merendam 20%-30% ban) apa oke, mengitidakt baterainya di taruh di paling bawah ?",0,hyundai,Netral
2022-06-13T09:44:29Z,@fullieaxl7699,Setahu saya dibangiiyan baakanya masih ada kompartemen buat ngelindungin baterai,1,hyundai,Netral
2022-06-13T20:36:30Z,@soktahu2459,"@@fullieaxl7699 oh gitu iya, ngeri soalnya full electric hhha",0,hyundai,Netral
2022-06-13T06:11:51Z,@adityaadit5952,"<a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=1032"">17:12</a> itu buat HP yang punya case magnet om, di b channel aja contohin dan emang bisa",0,hyundai,Netral
2022-06-13T06:11:02Z,@muhammadfauzi7561,mungkin magnetnya untuk nempel kunci maybe ??,0,hyundai,Netral
2022-06-13T05:47:41Z,@atayabimo9882,"Bener om Ded.. lihat om Fitra review saya mobil bikin ingin beli???????? triMakasih review saya jujur, fair, informatifnya om Fitra??",15,hyundai,Positif
2022-06-13T19:55:30Z,@batalpensi,Di tunggu pemesananan nya ayah,1,hyundai,Netral
2022-06-13T05:10:20Z,@Musikataid,"aduh jadi bingung, mending Hyundai Ioniq atau Mini Electric iya... bingung bayanginmaksud, belum beli wkwkwk",1,hyundai,Netral
2022-06-13T05:01:32Z,@ArdiWinardi,bayar berapa PkB nya ?,1,hyundai,Netral
